dataset,budget,method,mean_accuracy,std_accuracy
20newsdist,30,DISTMARGIN,0.6308888888888888,0.0860315761727369
20newsdist,31,DISTMARGIN,0.5022222222222222,0.013099806802835108
20newsdist,32,DISTMARGIN,0.615222222222222,0.0990685633635291
20newsdist,33,DISTMARGIN,0.5035555555555556,0.01801097059373523
20newsdist,34,DISTMARGIN,0.6085555555555554,0.09894012405565372
20newsdist,35,DISTMARGIN,0.5033333333333334,0.021970799925872433
20newsdist,36,DISTMARGIN,0.6336666666666666,0.09703257694019224
20newsdist,37,DISTMARGIN,0.5061111111111112,0.02618193703988484
20newsdist,38,DISTMARGIN,0.6565555555555556,0.08952336063154372
20newsdist,39,DISTMARGIN,0.5093333333333332,0.030193613910687377
20newsdist,40,DISTMARGIN,0.66,0.08528818249953549
20newsdist,41,DISTMARGIN,0.5077777777777779,0.0289529204906564
20newsdist,42,DISTMARGIN,0.6539999999999998,0.09202146824129655
20newsdist,43,DISTMARGIN,0.5157777777777778,0.04576321235379212
20newsdist,44,DISTMARGIN,0.6776666666666662,0.07028592398987947
20newsdist,45,DISTMARGIN,0.5233333333333335,0.04961580791503581
20newsdist,46,DISTMARGIN,0.6605555555555555,0.08717266815965927
20newsdist,47,DISTMARGIN,0.5266666666666666,0.054376374681076256
20newsdist,48,DISTMARGIN,0.6588888888888887,0.0894565209238682
20newsdist,49,DISTMARGIN,0.5353333333333334,0.05710894937543007
20newsdist,50,DISTMARGIN,0.6666666666666667,0.0835035299024708
20newsdist,2,HILB-DENSITY,0.5437777777777778,0.061730597491573544
20newsdist,3,HILB-DENSITY,0.5,0.0
20newsdist,4,HILB-DENSITY,0.5071111111111112,0.03368408057154918
20newsdist,5,HILB-DENSITY,0.5,0.0
20newsdist,6,HILB-DENSITY,0.5071111111111111,0.028953773288715266
20newsdist,7,HILB-DENSITY,0.5,0.0
20newsdist,8,HILB-DENSITY,0.5046666666666667,0.03178554683585482
20newsdist,9,HILB-DENSITY,0.5,0.0
20newsdist,10,HILB-DENSITY,0.5054444444444445,0.026839486297083975
20newsdist,11,HILB-DENSITY,0.5,0.0
20newsdist,12,HILB-DENSITY,0.49866666666666665,0.008646700648152757
20newsdist,13,HILB-DENSITY,0.5,0.0
20newsdist,14,HILB-DENSITY,0.5015555555555555,0.02036821537422619
20newsdist,15,HILB-DENSITY,0.5,0.0
20newsdist,16,HILB-DENSITY,0.5,0.0
20newsdist,17,HILB-DENSITY,0.5,0.0
20newsdist,18,HILB-DENSITY,0.5,0.0
20newsdist,19,HILB-DENSITY,0.5,0.0
20newsdist,20,HILB-DENSITY,0.5002222222222222,0.00155555555555555
