dataset,repeat,method,final_accuracy,AULC,runtime_seconds
gaussdist_hard_variable,15,DISTMARGIN,0.8611111111111112,0.7383786848072562,0.10510370042175055
gaussdist_hard_variable,15,HILB-DENSITY,0.5138888888888888,0.5076530612244898,0.09688080055639148
gaussdist_hard_variable,15,DISTRAND,0.7916666666666666,0.58078231292517,0.08118910109624267
gaussdist_hard_variable,16,TC-BKME-PMAL,0.8611111111111112,0.7244897959183674,0.11300090048462152
gaussdist_hard_variable,16,TC-noReliability,0.8333333333333334,0.7528344671201815,0.10885040182620287
gaussdist_hard_variable,16,TC-noDensity,0.9027777777777778,0.6972789115646258,0.107675701379776
gaussdist_hard_variable,16,PMARLDS-lite,0.8888888888888888,0.69359410430839,0.10960279917344451
gaussdist_hard_variable,16,DISTMARGIN,0.875,0.7434807256235828,0.11870460165664554
gaussdist_hard_variable,16,HILB-DENSITY,0.5,0.501984126984127,0.1040576002560556
gaussdist_hard_variable,16,DISTRAND,0.8472222222222222,0.6882086167800453,0.0881912992335856
gaussdist_hard_variable,17,TC-BKME-PMAL,0.9305555555555556,0.7888321995464854,0.11651010112836957
gaussdist_hard_variable,17,TC-noReliability,0.9166666666666666,0.8129251700680271,0.11919690109789371
gaussdist_hard_variable,17,TC-noDensity,0.9583333333333334,0.7945011337868481,0.11299989838153124
gaussdist_hard_variable,17,PMARLDS-lite,0.8194444444444444,0.7956349206349206,0.11542260088026524
gaussdist_hard_variable,17,DISTMARGIN,0.9166666666666666,0.8103741496598639,0.11449180264025927
gaussdist_hard_variable,17,HILB-DENSITY,0.5416666666666666,0.5051020408163265,0.10758220171555877
gaussdist_hard_variable,17,DISTRAND,0.9027777777777778,0.6505102040816326,0.08883649716153741
gaussdist_hard_variable,18,TC-BKME-PMAL,0.8055555555555556,0.7293083900226758,0.10941150086000562
gaussdist_hard_variable,18,TC-noReliability,0.8055555555555556,0.6825396825396826,0.1068179989233613
gaussdist_hard_variable,18,TC-noDensity,0.8055555555555556,0.6717687074829933,0.10713560087606311
gaussdist_hard_variable,18,PMARLDS-lite,0.7777777777777778,0.6913265306122449,0.10457480000331998
gaussdist_hard_variable,18,DISTMARGIN,0.7916666666666666,0.6831065759637188,0.1096765985712409
gaussdist_hard_variable,18,HILB-DENSITY,0.5,0.5002834467120182,0.10655319783836603
gaussdist_hard_variable,18,DISTRAND,0.8472222222222222,0.6609977324263038,0.08373920153826475
gaussdist_hard_variable,19,TC-BKME-PMAL,0.9027777777777778,0.7616213151927439,0.11984010087326169
gaussdist_hard_variable,19,TC-noReliability,0.8333333333333334,0.757936507936508,0.11820119945332408
gaussdist_hard_variable,19,TC-noDensity,0.8888888888888888,0.7372448979591837,0.12176680006086826
gaussdist_hard_variable,19,PMARLDS-lite,0.875,0.7355442176870749,0.11375470040366054
gaussdist_hard_variable,19,DISTMARGIN,0.7916666666666666,0.7295918367346937,0.11149609973654151
gaussdist_hard_variable,19,HILB-DENSITY,0.5,0.5017006802721089,0.10529020056128502
gaussdist_hard_variable,19,DISTRAND,0.8194444444444444,0.7222222222222222,0.0892312009818852
gaussdist_hard_variable,20,TC-BKME-PMAL,0.8333333333333334,0.7426303854875285,0.1077860021032393
gaussdist_hard_variable,20,TC-noReliability,0.8611111111111112,0.6754535147392291,0.10659730108454823
gaussdist_hard_variable,20,TC-noDensity,0.8472222222222222,0.7565192743764172,0.10916570015251637
