dataset,repeat,method,final_accuracy,AULC,runtime_seconds
digitdist_3v8,10,TC-noDensity,0.9305555555555556,0.7054988662131519,0.11052220035344362
digitdist_3v8,10,PMARLDS-lite,0.9305555555555556,0.6961451247165533,0.10918239923194051
digitdist_3v8,10,DISTMARGIN,0.8888888888888888,0.7066326530612245,0.11002969974651933
digitdist_3v8,10,HILB-DENSITY,0.5,0.5059523809523809,0.10923100123181939
digitdist_3v8,10,DISTRAND,0.75,0.5714285714285714,0.08758410066366196
digitdist_3v8,11,TC-BKME-PMAL,0.9444444444444444,0.7151360544217686,0.11105810012668371
digitdist_3v8,11,TC-noReliability,0.9444444444444444,0.6819727891156462,0.10703930212184787
digitdist_3v8,11,TC-noDensity,0.9722222222222222,0.7162698412698413,0.10531689785420895
digitdist_3v8,11,PMARLDS-lite,0.9444444444444444,0.6933106575963717,0.10943160159513354
digitdist_3v8,11,DISTMARGIN,0.9583333333333334,0.7106009070294784,0.10727199772372842
digitdist_3v8,11,HILB-DENSITY,0.9305555555555556,0.5130385487528345,0.1032936004921794
digitdist_3v8,11,DISTRAND,0.5,0.5,0.08263099798932672
digitdist_3v8,12,TC-BKME-PMAL,0.9305555555555556,0.671201814058957,0.10693510062992573
digitdist_3v8,12,TC-noReliability,0.9166666666666666,0.701530612244898,0.1059922999702394
digitdist_3v8,12,TC-noDensity,0.9444444444444444,0.7046485260770974,0.10590230068191886
digitdist_3v8,12,PMARLDS-lite,0.9166666666666666,0.7140022675736961,0.1084655998274684
digitdist_3v8,12,DISTMARGIN,0.9166666666666666,0.736111111111111,0.11806919984519482
digitdist_3v8,12,HILB-DENSITY,0.8611111111111112,0.5714285714285714,0.11146870069205761
digitdist_3v8,12,DISTRAND,0.9166666666666666,0.5504535147392291,0.08308039885014296
digitdist_3v8,13,TC-BKME-PMAL,0.9305555555555556,0.7083333333333334,0.10730819823220372
digitdist_3v8,13,TC-noReliability,0.9166666666666666,0.6992630385487526,0.10730820056051016
digitdist_3v8,13,TC-noDensity,0.625,0.7083333333333334,0.10781510081142187
digitdist_3v8,13,PMARLDS-lite,0.9166666666666666,0.6901927437641723,0.10930289886891842
digitdist_3v8,13,DISTMARGIN,0.9722222222222222,0.7029478458049886,0.11111389985308051
digitdist_3v8,13,HILB-DENSITY,0.6944444444444444,0.5606575963718821,0.10616450011730194
digitdist_3v8,13,DISTRAND,0.5,0.6116780045351474,0.08324009831994772
digitdist_3v8,14,TC-BKME-PMAL,0.9583333333333334,0.6907596371882087,0.10469179833307862
digitdist_3v8,14,TC-noReliability,0.9166666666666666,0.703514739229025,0.10498590115457773
digitdist_3v8,14,TC-noDensity,0.9722222222222222,0.71343537414966,0.10716710053384304
digitdist_3v8,14,PMARLDS-lite,0.9305555555555556,0.6802721088435375,0.10842070169746876
digitdist_3v8,14,DISTMARGIN,0.9305555555555556,0.7032312925170069,0.1144498004578054
digitdist_3v8,14,HILB-DENSITY,0.5,0.5062358276643991,0.10468039941042662
digitdist_3v8,14,DISTRAND,0.5694444444444444,0.5379818594104309,0.08192570134997368
digitdist_3v8,15,TC-BKME-PMAL,0.8888888888888888,0.6621315192743764,0.10964979883283377
digitdist_3v8,15,TC-noReliability,0.9583333333333334,0.7168367346938777,0.1072671003639698
digitdist_3v8,15,TC-noDensity,0.9722222222222222,0.7216553287981858,0.10537629993632436
digitdist_3v8,15,PMARLDS-lite,1.0,0.7193877551020408,0.1041613994166255
digitdist_3v8,15,DISTMARGIN,0.9861111111111112,0.6998299319727892,0.10405299812555313
digitdist_3v8,15,HILB-DENSITY,0.5,0.5643424036281179,0.1045064995996654
digitdist_3v8,15,DISTRAND,0.5277777777777778,0.54421768707483,0.08363059861585498
digitdist_3v8,16,TC-BKME-PMAL,0.9166666666666666,0.6717687074829931,0.10953450156375766
digitdist_3v8,16,TC-noReliability,0.9305555555555556,0.6791383219954649,0.1115963994525373
digitdist_3v8,16,TC-noDensity,0.9305555555555556,0.6913265306122449,0.10893230186775327
digitdist_3v8,16,PMARLDS-lite,0.9166666666666666,0.671485260770975,0.10959099885076284
digitdist_3v8,16,DISTMARGIN,0.9583333333333334,0.7071995464852607,0.10595799935981631
digitdist_3v8,16,HILB-DENSITY,0.5,0.5073696145124718,0.10630159918218851
digitdist_3v8,16,DISTRAND,0.5,0.5068027210884354,0.0840218998491764
digitdist_3v8,17,TC-BKME-PMAL,0.9166666666666666,0.6816893424036281,0.11114889895543456
digitdist_3v8,17,TC-noReliability,0.8611111111111112,0.6669501133786848,0.11592079931870103
digitdist_3v8,17,TC-noDensity,0.8888888888888888,0.6893424036281179,0.10585730150341988
digitdist_3v8,17,PMARLDS-lite,0.9027777777777778,0.6884920634920636,0.1068195984698832
digitdist_3v8,17,DISTMARGIN,0.8611111111111112,0.6967120181405897,0.1075916001573205
digitdist_3v8,17,HILB-DENSITY,0.5,0.518140589569161,0.10597340064123273
digitdist_3v8,17,DISTRAND,0.5138888888888888,0.5609410430839002,0.08520929934456944
digitdist_3v8,18,TC-BKME-PMAL,0.8888888888888888,0.6921768707482991,0.10746960202232003
digitdist_3v8,18,TC-noReliability,0.9027777777777778,0.6992630385487529,0.11444729892536998
digitdist_3v8,18,TC-noDensity,0.8888888888888888,0.6380385487528345,0.10851840022951365
digitdist_3v8,18,PMARLDS-lite,0.9027777777777778,0.6907596371882087,0.10516440030187368
digitdist_3v8,18,DISTMARGIN,0.8888888888888888,0.7191043083900226,0.10365540022030473
digitdist_3v8,18,HILB-DENSITY,0.5555555555555556,0.5158730158730159,0.10573489870876074
digitdist_3v8,18,DISTRAND,0.6527777777777778,0.5918367346938775,0.08303580014035106
digitdist_3v8,19,TC-BKME-PMAL,0.9027777777777778,0.6609977324263039,0.10543750366196036
digitdist_3v8,19,TC-noReliability,0.6944444444444444,0.6629818594104309,0.10622150124982
digitdist_3v8,19,TC-noDensity,0.8611111111111112,0.675453514739229,0.1049049012362957
digitdist_3v8,19,PMARLDS-lite,0.9027777777777778,0.6961451247165532,0.10733340214937925
digitdist_3v8,19,DISTMARGIN,0.875,0.7213718820861678,0.11202179780229926
digitdist_3v8,19,HILB-DENSITY,0.5,0.5079365079365079,0.1054271999746561
digitdist_3v8,19,DISTRAND,0.5555555555555556,0.6065759637188208,0.0827952022664249
digitdist_3v8,20,TC-BKME-PMAL,0.9444444444444444,0.6950113378684808,0.1119480007328093
digitdist_3v8,20,TC-noReliability,0.8888888888888888,0.6833900226757368,0.10795279871672392
digitdist_3v8,20,TC-noDensity,0.9444444444444444,0.6941609977324262,0.11028680065646768
digitdist_3v8,20,PMARLDS-lite,0.9444444444444444,0.6751700680272109,0.11113309906795621
digitdist_3v8,20,DISTMARGIN,0.9583333333333334,0.7636054421768707,0.10920059960335493
digitdist_3v8,20,HILB-DENSITY,0.5,0.5223922902494331,0.11066139955073595
digitdist_3v8,20,DISTRAND,0.6388888888888888,0.5578231292517007,0.08506710221990943
digitdist_3v8,21,TC-BKME-PMAL,0.9166666666666666,0.7103174603174602,0.10981600033119321
digitdist_3v8,21,TC-noReliability,0.9027777777777778,0.7111678004535147,0.10457340069115162
digitdist_3v8,21,TC-noDensity,0.9305555555555556,0.7179705215419502,0.10774910124018788
digitdist_3v8,21,PMARLDS-lite,0.9305555555555556,0.7159863945578232,0.10614410182461143
digitdist_3v8,21,DISTMARGIN,0.9444444444444444,0.7023809523809524,0.10561039904132485
digitdist_3v8,21,HILB-DENSITY,0.5,0.5357142857142857,0.11063110316172242
digitdist_3v8,21,DISTRAND,0.5,0.503968253968254,0.08775029936805367
